Entrances,Not_reside,Used,floors,appartment,RuleID,Name,Shape_Leng,Shape_Area,lat,lon,Usage_Grouped,TileX,TileY,solar_2019,solar_2020,solar_2021,solar_2022,solar_2023,solar_2024
2,0,מגורים,2,8,1,,106.7760226,366.1726539,31.25221047,34.8045593,Residence,386409.851305416,329825.6065473785,0,0,0,0,0,0
2,0,מגורים,2,8,1,,93.0117786,305.9839874,31.25243535,34.80522568,Residence,386408.3957839961,329829.36102118506,0,0,0,0,0,0
2,0,מגורים,2,8,1,,100.4412826,354.9601153,31.2526831,34.80456407,Residence,386406.7666855732,329825.6379562036,0,0,0,0,0,0
2,0,מגורים,2,8,1,,99.77706127,318.5779059,31.2525596,34.80489118,Residence,386407.5787513823,329827.4786516248,0,0,0,0,0,0
2,0,מגורים,2,8,1,,94.33689745,332.2374412,31.25244638,34.80457323,Residence,386408.31189486384,329825.6872309425,0,0,0,0,0,0
1,0,מגורים,2,4,1,,42.21936289,90.99692671,31.25269397,34.80416801,Residence,386406.6884557252,329823.4079651188,0,0,0,0,0,0
1,0,מגורים,2,4,1,,57.68468138,195.9483826,31.2524421,34.80408705,Residence,386408.3309282428,329822.94960990926,0,0,0,0,0,0
1,0,מגורים,2,4,1,,68.62106552,171.6119653,31.25221225,34.80400564,Residence,386409.8295892219,329822.48897601524,0,0,0,0,0,0
3,0,מגורים,2,16,1,,140.8307511,469.1758488,31.25196054,34.80505776,Residence,386411.4913962474,329828.41109268466,0,0,0,0,0,0
2,0,מגורים,1,2,1,,66.61717338,208.2232677,31.2517822,34.80468889,Residence,386412.6485180883,329826.3323344584,0,0,0,0,0,0
2,0,מגורים,1,2,1,,93.89856526,329.3323429,31.25170202,34.80493383,Residence,386413.1761466666,329827.7109192051,0,0,0,0,0,0
2,0,מגורים,1,2,1,,82.70349674,230.6658465,31.2515054,34.80513379,Residence,386414.4627178299,329828.8352399724,0,0,0,0,0,0
2,0,מגורים,1,2,1,,85.04286205,285.3459112,31.25140698,34.80538116,Residence,386415.10932032194,329830.22743953293,0,0,0,0,0,0
2,0,מגורים,1,2,1,,66.18346328,154.2170239,31.25131048,34.80560423,Residence,386415.7429250541,329831.48284993763,0,0,0,0,0,0
1,0,מגורים,2,4,1,,91.33192514,245.0600594,31.25072156,34.80583755,Residence,386419.58917189867,329832.79217645776,0,0,0,0,0,0
1,0,מגורים,2,4,1,,88.82644224,214.6438821,31.25052079,34.8057775,Residence,386420.8978081773,329832.4524798604,0,0,0,0,0,0
1,0,מגורים,2,4,1,,62.43709945,120.0248279,31.25028598,34.80571811,Residence,386422.4284358308,329832.1162817638,0,0,0,0,0,0
1,0,מגורים,2,8,1,,110.5417888,317.1706141,31.25000904,34.80540409,Residence,386424.2293410397,329830.3457565707,0,0,0,0,0,0
1,0,מגורים,2,8,1,,111.3910761,322.2823625,31.24980075,34.80567395,Residence,386425.5925512059,329831.86416523927,0,0,0,0,0,0
1,0,מגורים,3,12,1,,112.4769161,322.8674072,31.25001671,34.80566993,Residence,386424.18394071225,329831.84301647195,0,0,0,0,0,0
1,0,מגורים,2,4,1,,70.73754079,192.3044182,31.24990469,34.80494822,Residence,386424.9020146604,329827.7775872971,0,0,0,0,0,0
1,0,מגורים,2,4,1,,76.00702215,212.2736783,31.25001056,34.80468778,Residence,386424.206919257,329826.3116006688,0,0,0,0,0,0
1,0,מגורים,2,4,1,,75.55482793,188.374364,31.25009591,34.80432585,Residence,386423.6438483958,329824.2739446118,0,0,0,0,0,0
1,0,מגורים,2,4,1,,76.45260858,186.3239981,31.25013093,34.80409901,Residence,386423.4114219371,329822.9967291973,0,0,0,0,0,0
1,0,מגורים,2,4,1,,72.22535466,221.2900834,31.25018528,34.80375404,Residence,386423.0508023175,329821.05443073175,0,0,0,0,0,0
1,0,מגורים,2,4,1,,99.62290438,304.4834843,31.25020721,34.80350794,Residence,386422.90339328855,329819.668695635,0,0,0,0,0,0
7,7,מסחרי,1,0,1,,116.3868621,352.8468331,31.24989306,34.80309355,Public,386424.94533172913,329817.332578643,0,0,0,0,0,0
1,0,מגורים,2,4,1,,47.594075,119.196431,31.25047485,34.80312092,Residence,386421.15052223,329817.4914377701,0,0,0,0,0,0
1,0,מגורים,2,4,1,,85.18307079,255.5603102,31.25014171,34.8031596,Residence,386423.32450538274,329817.7065170239,0,0,0,0,0,0
1,0,מגורים,2,4,1,,84.08989302,217.0383262,31.25023453,34.80290763,Residence,386422.7145201711,329816.2883409268,0,0,0,0,0,0
1,0,מגורים,2,4,1,,54.15493497,152.5122258,31.24986783,34.80262588,Residence,386425.1016420157,329814.6987244374,0,0,0,0,0,0
1,0,מגורים,2,4,1,,66.05419988,150.9621956,31.25164913,34.80374688,Residence,386413.499837252,329821.0266241127,0,0,0,0,0,0
1,0,מגורים,2,4,1,,76.685601,191.667053,31.25128111,34.80343547,Residence,386415.8956825512,329819.26972388267,0,0,0,0,0,0
1,0,מגורים,2,4,1,,68.89815163,213.402839,31.25147443,34.80358565,Residence,386414.6369282252,329820.11714035174,0,0,0,0,0,0
1,0,מגורים,2,4,1,,60.44459628,150.6067314,31.25091905,34.80316574,Residence,386418.25323119934,329817.7476381033,0,0,0,0,0,0
1,0,מגורים,2,4,1,,75.05617448,171.3771069,31.25066212,34.80285667,Residence,386419.9240227613,329816.00498746114,0,0,0,0,0,0
1,0,מגורים,2,4,1,,84.24482139,232.1968228,31.25048622,34.80268087,Residence,386421.06848492345,329815.0135164037,0,0,0,0,0,0
1,0,מגורים,2,1,1,,34.2250641,73.118352,31.25828854,34.80664584,Residence,386370.19580351695,329837.4253444477,0,0,0,0,0,0
1,1,חינוך,1,0,1,בת דור מרכז עירוני לאומנות המחול,170.0100804,1017.889651,31.25229823,34.80203483,Public,386409.2321424105,329811.3930463536,0,0,0,1,1,1
1,0,מגורים,2,4,1,,64.2472198,145.5162638,31.25032098,34.8025242,Residence,386422.1437097868,329814.12987191137,0,0,0,0,0,0
1,0,מגורים,2,4,1,,51.86577614,130.6956268,31.25108508,34.80330418,Residence,386417.1724144911,329818.52867131896,0,0,0,0,0,0
1,0,מגורים,2,4,1,,87.79169196,250.8227559,31.25165394,34.80421154,Residence,386413.4768598983,329823.6431757366,0,0,0,0,0,0
1,0,מגורים,2,4,1,,77.67645407,208.8031259,31.25147163,34.80406936,Residence,386414.6639361923,329822.8409099851,0,0,0,0,0,0
1,0,מגורים,2,4,1,,88.01825397,233.4516856,31.25128109,34.80393384,Residence,386415.9047931981,329822.0760901089,0,0,0,0,0,0
1,0,מגורים,2,4,1,,96.83141797,293.1502346,31.25109881,34.80380098,Residence,386417.09175892535,329821.32633840456,0,0,0,0,0,0
1,0,מגורים,2,4,1,,21.19942878,23.81566,31.25101259,34.80421985,Residence,386417.6618125679,329823.6843597726,0,0,0,0,0,0
1,0,מגורים,2,4,1,,26.82919045,39.0443834,31.25106211,34.80453354,Residence,386417.3443241964,329825.4512705335,0,0,0,0,0,0
1,0,מגורים,2,4,1,,90.37096309,245.4704515,31.25104999,34.80434563,Residence,386417.4200447192,329824.39298291656,0,0,0,0,0,0
1,0,מגורים,2,4,1,,61.68552413,210.7761501,31.25144705,34.8046035,Residence,386414.833938362,329825.8485251221,0,0,0,0,0,0
1,0,מגורים,3,12,1,,106.4213598,321.5092202,31.25048948,34.80385347,Residence,386421.068111618,329821.6168026187,0,0,0,0,0,0
1,0,מגורים,2,8,1,,110.3048573,313.7732382,31.25070414,34.80385263,Residence,386419.6676733892,329821.61383659416,0,0,0,0,0,0
1,0,מגורים,3,12,1,,110.4825464,321.6974955,31.25041401,34.80421492,Residence,386421.5668535401,329823.65169626346,0,0,0,0,0,0
1,0,מגורים,2,8,1,,111.1109329,324.7908938,31.25041454,34.80446654,Residence,386421.5678423183,329825.0687144268,0,0,0,0,0,0
1,0,מגורים,2,4,1,,74.85317147,179.5769993,31.25108574,34.8054588,Residence,386417.2066244647,329830.66202925873,0,0,0,0,0,0
1,0,מגורים,2,4,1,,75.60147803,195.9660057,31.25085717,34.80532938,Residence,386418.6955299221,329829.93136617105,0,0,0,0,0,0
1,0,מגורים,2,4,1,,98.30293684,266.6680609,31.25068844,34.80524168,Residence,386419.7947322497,329829.4361491393,0,0,0,0,0,0
1,0,מגורים,2,4,1,,97.95612133,249.2391626,31.25046446,34.80508186,Residence,386421.2530422507,329828.5343672527,0,0,0,0,0,0
1,0,מגורים,2,4,1,,94.65930591,298.2505518,31.25064498,34.80469739,Residence,386420.0686304023,329826.3705797299,0,0,0,0,0,0
1,0,מגורים,3,4,1,,86.20400643,242.962536,31.25084591,34.80483812,Residence,386418.76028409833,329827.16471447825,0,0,0,0,0,0
1,0,מגורים,2,4,1,,38.16760973,76.74184,31.2510135,34.80478767,Residence,386417.66600476246,329826.8819738258,0,0,0,0,0,0
1,0,מגורים,2,4,1,,90.27837635,248.5487546,31.25105335,34.8049567,Residence,386417.4090205198,329827.8341853516,0,0,0,0,0,0
1,0,מגורים,3,4,1,,89.85829735,246.3141704,31.25123532,34.80501811,Residence,386416.2228620382,329828.1815194073,0,0,0,0,0,0
1,0,מגורים,3,6,1,,79.51896676,287.1130028,31.25155703,34.80596038,Residence,386414.1406165298,329833.4905416737,0,0,0,0,0,0
15,10,מגורים - חזית ציבורי/ מסחר,3,30,1,תיכון תלם,148.3176007,827.7526743,31.25204412,34.80252894,Public,386410.8998291297,329814.1725025232,0,0,0,0,0,0
15,10,מגורים - חזית ציבורי/ מסחר,3,30,1,,149.0519317,834.7178667,31.25246121,34.80309394,Public,386408.1879268818,329817.3579690235,0,0,0,0,0,0
12,8,מגורים - חזית ציבורי/ מסחר,3,24,1,,123.6107793,660.1750293,31.25220618,34.80346559,Public,386409.8593202708,329819.44803002203,0,0,0,0,0,0
7,4,מגורים - חזית ציבורי/ מסחר,3,18,1,,100.5118149,503.7905054,31.2525783,34.80360996,Public,386407.4331778565,329820.26463292725,0,0,0,0,0,0
1,0,מגורים,1,5,1,,79.43305588,327.5943722,31.25303874,34.80492924,Residence,386404.4520332512,329827.6976615756,0,0,0,0,0,0
1,1,מסחרי,1,0,1,,65.60120985,226.522462,31.25196317,34.80440705,Public,386411.4624489755,329824.7469259053,0,0,0,0,0,0
1,0,מגורים,2,3,1,,75.15431224,198.0870356,31.25187721,34.80384553,Residence,386412.0132197201,329821.5842360161,0,0,0,0,0,0
1,0,מגורים,2,4,1,,96.4030477,215.1199724,31.25089295,34.80419015,Residence,386418.4418589957,329823.51610328245,0,0,0,0,0,0
1,1,בית אבות,4,0,1,,125.6970018,739.5965503,31.25153234,34.80299859,Public,386414.2483870916,329816.8119888416,0,0,0,0,0,0
1,0,מגורים,2,1,1,,66.25031956,202.2718841,31.25335944,34.80672764,Residence,386402.3916984497,329837.8273194526,0,0,0,0,0,0
2,0,מגורים,3,12,1,,107.7124738,319.2872803,31.25074225,34.80747952,Residence,386419.4829380854,329842.03983376984,0,0,0,0,0,0
1,0,מגורים,8,30,1,,97.31058551,355.1800211,31.25089405,34.80872159,Residence,386418.5143143652,329849.0365121966,0,0,0,0,0,0
1,0,מגורים,8,30,1,,97.63775342,358.7012057,31.25082404,34.80846629,Residence,386418.96655941015,329847.59810908017,0,0,0,0,0,0
1,0,מגורים,8,30,1,,88.61422399,329.8947128,31.25037572,34.80869071,Residence,386421.8945654222,329848.85925446183,0,0,0,0,0,0
1,0,מגורים,8,30,1,,106.8353381,381.5219628,31.25045189,34.80844135,Residence,386421.39349116926,329847.4552114828,0,0,0,0,0,0
3,3,מסחרי,1,0,1,,161.2819411,1038.311435,31.25128134,34.80810982,Public,386415.97726689454,329845.5935801298,0,0,0,0,0,0
1,0,מגורים,8,30,1,,96.26559531,356.5994911,31.25018413,34.80804558,Residence,386423.1330441152,329845.2243610618,0,0,0,0,0,0
1,0,מגורים,8,30,1,,97.25966975,359.5468624,31.25040038,34.80795062,Residence,386421.7210018304,329844.6908853612,0,0,0,0,0,0
2,0,מגורים,3,12,1,,131.4848238,377.9349859,31.25021949,34.80747672,Residence,386422.8926381911,329842.0205377208,0,0,0,0,0,0
2,0,מגורים,3,12,1,,117.6946755,344.681729,31.25048045,34.80746912,Residence,386421.1904268663,329841.9794620145,0,0,0,0,0,0
2,0,מגורים,2,8,1,,121.7658494,472.7895795,31.2499205,34.80749616,Residence,386424.8429617591,329842.12812702934,0,0,0,0,0,0
2,0,מגורים,3,8,1,,155.9212198,424.399683,31.25019813,34.8068021,Residence,386423.0202972697,329838.22075903293,0,0,0,0,0,0
1,0,מגורים,2,1,1,,93.28445315,276.8314694,31.25018094,34.80617558,Residence,386423.1215486781,329834.69200188224,0,0,0,0,0,0
2,0,מגורים,2,8,1,,127.7951299,370.1129875,31.25044601,34.80685296,Residence,386421.4043734657,329838.5089073597,0,0,0,0,0,0
2,0,מגורים,2,8,1,,101.7814705,291.4401304,31.25070247,34.80684913,Residence,386419.7314343646,329838.4891487222,0,0,0,0,0,0
1,0,מגורים,2,1,1,,76.07576465,199.1524483,31.25039529,34.80622872,Residence,386421.7243381243,329834.9927993046,0,0,0,0,0,0
1,0,מגורים,2,1,1,,73.92237933,201.1535292,31.25062791,34.80629044,Residence,386420.2080316384,329835.34208593576,0,0,0,0,0,0
1,0,מגורים,2,1,1,,94.65224261,255.4003959,31.25082355,34.80636192,Residence,386418.9330575765,329835.74610123696,0,0,0,0,0,0
1,0,מגורים,3,9,1,,92.6983899,283.7722813,31.25110085,34.80684934,Residence,386417.1326192152,329838.4932647584,0,0,0,0,0,0
2,0,מגורים,3,12,1,,68.48702959,212.6205787,31.25178351,34.80698102,Residence,386412.6810557983,329839.2401967816,0,0,0,0,0,0
3,0,מגורים,2,12,1,,95.82823992,309.5778857,31.25155528,34.80621771,Residence,386414.156621479,329834.9396863931,0,0,0,0,0,0
1,0,מגורים,3,6,1,,55.53863943,169.4649117,31.25230858,34.80656707,Residence,386409.2473856338,329836.91346762626,0,0,0,0,0,0
1,0,מגורים,1,1,1,,47.40738985,127.8585324,31.25244095,34.8063059,Residence,386408.37883013743,329835.44391590514,0,0,0,0,0,0
1,0,מגורים,2,1,1,,39.43140242,80.8078457,31.25249243,34.80612789,Residence,386408.0396404738,329834.4419694403,0,0,0,0,0,0
1,0,מגורים,2,1,1,,45.96422,112.4101461,31.25252754,34.80602443,Residence,386407.8086264934,329833.85968982114,0,0,0,0,0,0
1,0,מגורים,2,1,1,,47.11728037,125.9769877,31.25256706,34.80642017,Residence,386407.55787652713,329836.0885304501,0,0,0,0,0,0
1,0,מגורים,2,1,1,,47.56135783,127.7925307,31.2526938,34.80629373,Residence,386406.72842590994,329835.3776799513,0,0,0,0,0,0
1,0,מגורים,2,1,1,,47.50410937,128.8479634,31.2527029,34.80612411,Residence,386406.66595240793,329834.42261415464,0,0,0,0,0,0
1,0,מגורים,2,1,1,,73.50892697,186.6328267,31.25291414,34.80660204,Residence,386405.2959421656,329837.11584851204,0,0,0,0,0,0
1,0,מגורים,2,1,1,,60.04331827,186.1113261,31.25291908,34.80643589,Residence,386405.2606756516,329836.18028693704,0,0,0,0,0,0
1,0,מגורים,2,1,1,,48.74577109,136.1072288,31.25313275,34.8064742,Residence,386403.8667444125,329836.3980283564,0,0,0,0,0,0
1,0,מגורים,3,6,1,,50.34523634,123.0377321,31.25231622,34.808372,Residence,386409.22983764095,329847.0780697819,0,0,0,0,0,0
1,0,מגורים,3,6,1,,43.66488713,103.572219,31.25231723,34.80848197,Residence,386409.2252033525,329847.69740172505,0,0,0,0,0,0
1,0,מגורים,3,6,1,,54.63765785,140.1334148,31.25230922,34.80860157,Residence,386409.2795961608,329848.3708984308,0,0,0,0,0,0
2,0,מגורים,2,2,1,,88.47374181,244.9406066,31.25234296,34.80763093,Residence,386409.042125414,329842.9048404868,0,0,0,0,0,0
4,0,מגורים,3,24,1,,160.6396072,642.4555793,31.25210744,34.80782017,Residence,386410.5823485044,329843.96863197174,0,0,0,0,0,0
1,1,מקלט,1,0,1,,28.89860846,51.46528665,31.25207168,34.80750265,Public,386410.8100332081,329842.1801739013,0,0,0,0,0,0
1,0,מגורים,3,6,1,,47.21269167,131.5590785,31.25211007,34.80725441,Residence,386410.5551010491,329840.7825006429,0,0,0,0,0,0
1,0,מגורים,3,6,1,,42.52643023,107.6735184,31.25213511,34.80715914,Residence,386410.3900042319,329840.2461910956,0,0,0,0,0,0
1,0,מגורים,3,6,1,,40.38830675,95.58731485,31.25217112,34.80698354,Residence,386410.15188121353,329839.2576003239,0,0,0,0,0,0
1,0,מגורים,3,6,1,,55.53052107,183.6257435,31.25223971,34.8067878,Residence,386409.7007822392,329838.1558849507,0,0,0,0,0,0
1,0,מגורים,4,8,1,,63.75329472,189.5585809,31.25247238,34.806871,Residence,386408.1839147422,329838.626437274,0,0,0,0,0,0
2,0,מגורים,2,2,1,,91.44754338,238.5435573,31.25245831,34.80728387,Residence,386408.2831634189,329840.9513496235,0,0,0,0,0,0
1,0,מגורים,2,1,1,,46.11347517,120.2419562,31.25266448,34.80686204,Residence,386406.93007791525,329838.57768381445,0,0,0,0,0,0
1,0,מגורים,2,1,1,,84.45313746,189.8842281,31.25285389,34.8068087,Residence,386405.6929316802,329838.2790280937,0,0,0,0,0,0
2,0,מגורים,2,2,1,,79.43065534,189.4141137,31.25265572,34.80726051,Residence,386406.9944427214,329840.8215178621,0,0,0,0,0,0
2,0,מגורים,2,2,1,,73.50693132,190.9694214,31.25286379,34.80718714,Residence,386405.6351780848,329840.41020069784,0,0,0,0,0,0
2,0,מגורים,2,2,1,,101.8834806,275.5823,31.25302953,34.80704558,Residence,386404.5508762245,329839.61455523025,0,0,0,0,0,0
2,0,מגורים,2,2,1,,85.46811544,220.4512747,31.25319028,34.80690227,Residence,386403.49905144377,329838.809055428,0,0,0,0,0,0
1,0,מגורים,2,1,1,,67.31432521,183.1076436,31.25260022,34.80769784,Residence,386407.3645099724,329843.2838264479,0,0,0,0,0,0
1,0,מגורים,2,1,1,,57.87160238,144.240376,31.25283028,34.80763486,Residence,386405.8619711343,329842.9311594827,0,0,0,0,0,0
1,0,מגורים,2,1,1,,97.25298564,325.0297939,31.25302829,34.80750792,Residence,386404.56735939294,329842.218085772,0,0,0,0,0,0
1,0,מגורים,2,1,1,,62.08225866,144.2337197,31.25320967,34.80733989,Residence,386403.3804637932,329841.2735310423,0,0,0,0,0,0
2,0,מגורים,2,8,1,,70.57150776,198.0677368,31.25284843,34.80908014,Residence,386405.7694802443,329851.0704660585,0,0,0,0,0,0
2,0,מגורים,2,8,1,,75.59992469,218.6912771,31.2528109,34.8097231,Residence,386406.0258605315,329854.691166552,0,0,0,0,0,0
2,0,מגורים,2,2,1,,48.27923061,123.5122178,31.25246768,34.81022603,Residence,386408.2743797657,329857.5209936031,0,0,0,0,0,0
2,0,מגורים,2,2,1,,41.1707571,99.52388796,31.25223896,34.81013061,Residence,386409.7650466678,329856.98187898425,0,1,1,1,1,1
2,0,מגורים,2,2,1,,39.94097399,81.36950492,31.25231303,34.81017527,Residence,386409.2825503401,329857.2339559493,0,1,1,1,1,1
1,0,מגורים,2,1,1,,54.90062028,174.4998735,31.25210357,34.81033747,Residence,386410.6520198698,329858.1459783416,0,1,1,1,1,1
4,0,מגורים,2,4,1,,123.0775247,376.9426533,31.25280087,34.81007033,Residence,386406.0974825393,329856.64664955327,0,0,0,0,0,0
1,0,מגורים,2,4,1,,66.96750897,181.8386008,31.25309455,34.80989283,Residence,386404.1778266085,329855.6493533482,0,0,0,0,0,0
1,0,מגורים,2,4,1,,97.43598343,263.6970866,31.25309276,34.8101297,Residence,386404.1937355969,329856.98334578815,0,0,0,0,0,0
2,0,מגורים,2,2,1,,40.14494786,92.34921933,31.2526285,34.8102978,Residence,386407.22628596536,329857.92642394564,0,0,0,0,0,0
1,0,מגורים,1,1,1,,52.57505631,93.49227521,31.24974451,34.80456615,Residence,386425.9401075408,329825.6246655271,0,0,0,0,0,0
1,0,מגורים,4,8,1,,55.55760947,182.7149205,31.24832672,34.80409093,Residence,386435.1776613951,329822.9387931939,1,0,0,0,0,0
1,0,מגורים,4,8,1,,58.61291886,199.0540552,31.24836584,34.8039092,Residence,386434.9194895553,329821.9154805817,0,0,0,0,0,0
1,0,מגורים,4,8,1,,52.90343663,168.5209774,31.2484035,34.80373421,Residence,386434.6709420336,329820.9301338383,0,0,0,0,0,0
3,0,מגורים,2,3,1,,44.92648096,95.55867481,31.24925832,34.80522254,Residence,386429.122316697,329829.3181519213,0,0,0,0,0,0
1,0,מגורים,1,1,1,,48.30053224,109.1317665,31.24932898,34.80516775,Residence,386428.66057228605,329829.0100265354,0,0,0,0,0,0
2,0,מגורים,2,2,1,,63.08051129,144.2101009,31.24939997,34.80502515,Residence,386428.1951486821,329828.2073560136,0,0,0,0,0,0
2,0,מגורים,1,2,1,,50.65956872,112.4565066,31.24944117,34.80492408,Residence,386427.92470940994,329827.6383990147,0,0,0,0,0,0
4,0,מגורים,2,4,1,,64.24690157,190.6536005,31.24953605,34.80473664,Residence,386427.30267274537,329826.58338242816,0,0,0,0,0,0
4,0,מגורים,2,4,1,,67.05206099,202.8931943,31.24964122,34.80449428,Residence,386426.6125374421,329825.2191644411,0,0,0,0,0,0
4,0,מגורים,2,4,1,,91.48851953,266.3809204,31.24949521,34.80399577,Residence,386427.5561509486,329822.4105824934,0,0,0,0,0,0
4,0,מגורים,2,4,1,,54.48289923,141.8810969,31.24943663,34.804241,Residence,386427.9424764736,329823.7912709216,0,0,0,0,0,0
4,0,מגורים,2,4,1,,74.21298048,205.5941368,31.24931744,34.80453127,Residence,386428.7248397503,329825.4252375093,0,0,0,0,0,0
4,0,מגורים,2,4,1,,74.2741171,231.6521017,31.24908458,34.804974,Residence,386430.2510400024,329827.9172025398,0,0,0,0,0,0
1,0,מגורים,2,1,1,,24.53289574,26.1230235,31.2496247,34.80524709,Residence,386426.733352692,329829.4588575704,0,0,0,0,0,0
1,0,מגורים,2,1,1,,62.55545617,106.1032,31.24965426,34.80511284,Residence,386426.5382374682,329828.7029583672,0,0,0,0,0,0
3,0,מגורים,2,3,1,,68.01487631,143.9863727,31.24965888,34.80545117,Residence,386426.5139668141,329830.608484382,0,0,0,0,0,0
2,0,מגורים,2,4,1,,97.21136873,315.7469813,31.24941859,34.80572354,Residence,386428.0857542301,329832.1409314928,0,0,0,0,0,0
2,0,מגורים,2,4,1,,96.24774856,336.0238634,31.24915695,34.80549831,Residence,386429.7881056921,329830.8707084137,0,0,0,0,0,0
2,0,מגורים,2,4,1,,83.56945746,278.3263702,31.24887569,34.80526963,Residence,386431.618254606,329829.5809620993,0,0,0,0,0,0
4,0,מגורים,2,4,1,,105.8306296,361.4783482,31.24862582,34.80508929,Residence,386433.2444596671,329828.56370809313,0,0,0,0,0,0
2,0,מגורים,2,8,1,,108.2735582,353.7284372,31.24814755,34.80568041,Residence,386436.3727087354,329831.8905306309,0,0,0,0,0,0
2,0,מגורים,2,8,1,,95.64928634,362.9140907,31.2484212,34.80571006,Residence,386434.58912126615,329832.0590250894,0,0,0,0,0,0
4,0,מגורים,2,4,1,,53.48853652,160.0988787,31.24873081,34.80472936,Residence,386432.5537345335,329826.5370965933,0,0,0,0,0,0
4,0,מגורים,2,4,1,,58.70117062,142.340154,31.24910318,34.8040935,Residence,386430.1145702139,329822.95825668063,0,0,0,0,0,0
4,0,מגורים,2,4,1,,81.07214602,233.7622004,31.24900417,34.80403227,Residence,386430.7591913367,329822.6127407408,0,0,0,0,0,0
4,0,מגורים,2,4,1,,78.04166866,202.4524545,31.24907012,34.8037754,Residence,386430.32466555765,329821.16649998334,0,0,0,0,0,0
4,0,מגורים,2,4,1,,59.20113581,152.9299571,31.2490951,34.80352267,Residence,386430.1573770707,329819.743319627,0,0,0,0,0,0
4,0,מגורים,2,4,1,,82.09682511,264.3802464,31.24874614,34.80361123,Residence,386432.4345782049,329820.2397092924,0,0,0,0,0,0
4,0,מגורים,2,4,1,,87.40980697,270.8834,31.24869802,34.80384743,Residence,386432.7524300967,329821.5696874289,0,0,0,0,0,0
4,0,מגורים,2,4,1,,98.49136021,264.21745,31.24863515,34.80407537,Residence,386433.1663029955,329822.8530730065,0,0,0,0,0,0
4,0,מגורים,2,4,1,,77.34606273,261.2126062,31.24855951,34.80432406,Residence,386433.6637756883,329824.25327458605,0,0,0,1,1,0
4,0,מגורים,2,4,1,,68.35747126,175.8699488,31.24845548,34.80456938,Residence,386434.3462724756,329825.6343573142,0,0,0,0,0,0
4,0,מגורים,2,4,1,,55.02032789,129.4482888,31.24835227,34.80470575,Residence,386435.0215329424,329826.4018333968,0,0,0,0,0,0
4,0,מגורים,2,4,1,,49.20317659,123.3954072,31.24830449,34.80479389,Residence,386435.33455229166,329826.89799847594,0,0,0,0,0,0
4,0,מגורים,2,4,1,,76.38365591,228.2830897,31.24809075,34.80507015,Residence,386436.73274188495,329828.4528364817,0,0,0,0,0,0
4,0,מגורים,2,4,1,,82.29139202,234.9006636,31.24792337,34.80523167,Residence,386437.82666183537,329829.3617213763,0,0,0,0,0,0
4,0,מגורים,2,4,1,,93.10673495,262.147393,31.24779538,34.80538563,Residence,386438.66361187457,329830.2282742273,0,0,0,0,0,0
4,0,מגורים,2,4,1,,88.83407498,243.679205,31.24765263,34.80554707,Residence,386439.596859928,329831.13692329795,0,0,0,0,0,0
4,0,מגורים,2,4,1,,90.6356553,296.1317293,31.24757267,34.80575443,Residence,386440.121530978,329832.30457727564,0,0,0,0,0,0
1,0,מגורים,3,9,1,,82.20666549,405.3440928,31.24800603,34.80331517,Residence,386437.2553502218,329818.5675541912,0,0,0,0,0,0
1,0,מגורים,3,9,1,,82.17546441,405.9067018,31.24796402,34.80350923,Residence,386437.5325504381,329819.6603005296,0,0,0,0,0,0
1,0,מגורים,3,9,1,,76.41260743,351.9196994,31.24813535,34.80355922,Residence,386436.4163483274,329819.9428918412,0,0,0,0,0,0
1,0,מגורים,3,9,1,,76.44380881,352.0334344,31.24817715,34.80336504,Residence,386436.1404950122,329818.8494844651,0,0,0,0,0,0
1,0,מגורים,4,8,1,,58.521563,206.2885221,31.24845685,34.80350379,Residence,386434.3191266905,329819.6327117624,0,0,0,0,0,0
1,0,מגורים,4,8,1,,56.59074449,194.6605476,31.2484927,34.80333077,Residence,386434.0823918122,329818.658479048,0,0,0,0,0,0
1,0,מגורים,4,8,1,,57.74294119,201.242132,31.24852821,34.80315932,Residence,386433.8478915568,329817.69309884886,0,0,1,0,0,0
1,0,מגורים,4,8,1,,56.98115622,196.5543258,31.24856404,34.80298644,Residence,386433.611270649,329816.7196793629,0,0,0,0,0,0
4,0,מגורים,2,4,1,,83.68736591,258.3555966,31.24878819,34.80336726,Residence,386432.1561580189,329818.86595282314,0,0,0,0,0,0
4,0,מגורים,2,4,1,,71.20752102,221.75559,31.24912911,34.80329456,Residence,386429.9316132277,329818.45887822745,0,0,0,0,0,0
4,0,מגורים,2,4,1,,79.48053301,296.1317827,31.24919317,34.80305835,Residence,386429.5097132814,329817.1290555204,0,0,0,0,0,0
4,0,מגורים,2,4,1,,73.26367688,298.7188515,31.24954239,34.80319737,Residence,386427.2344778924,329817.91455041245,0,0,0,0,0,0
4,0,מגורים,2,4,1,,85.02212969,258.1472272,31.24965253,34.80280148,Residence,386426.5091264156,329815.68590769125,0,0,0,0,0,0
4,0,מגורים,2,4,1,,90.42379092,262.9886167,31.24882843,34.80310571,Residence,386431.889220666,329817.39319782105,0,0,0,0,0,0
4,0,מגורים,2,4,1,,69.38437119,196.4677045,31.24889824,34.80284222,Residence,386431.42939288414,329815.9097501836,0,0,0,0,0,0
4,0,מגורים,2,4,1,,87.34348957,309.7934054,31.24896425,34.80259876,Residence,386430.99466885,329814.53911222314,0,0,0,0,0,0
