Entrances,Not_reside,Used,floors,appartment,RuleID,Name,Shape_Leng,Shape_Area,lat,lon
1,0,מגורים,3,6,1,,43.70954756,119.0593243,31.25015898,34.78042902
1,0,מגורים,4,16,1,,105.5441366,380.1441483,31.25086286,34.7805562
1,0,מגורים,3,6,1,,52.32441235,163.5028056,31.25047806,34.78001206
1,0,מגורים,4,16,1,,91.85059569,338.124352,31.2506631,34.78033916
2,0,מגורים,1,2,1,,70.93406574,181.9892905,31.25244065,34.78082628
2,0,מגורים,1,2,1,,63.6007804,179.855568,31.25232502,34.78066469
2,0,מגורים,2,2,1,,41.26578956,84.43714388,31.25317793,34.78055964
2,0,מגורים,2,2,1,,66.72285627,205.5004691,31.25309374,34.78062691
2,0,מגורים,2,2,1,,73.77722408,273.002944,31.25266275,34.78136095
2,0,מגורים,1,2,1,,91.33046953,284.7131106,31.25255801,34.78115118
2,0,מגורים,1,4,1,,59.83684785,136.7870956,31.25212228,34.78242022
2,0,מגורים,1,4,1,,62.48414886,158.5753022,31.2521014,34.78215218
2,0,מגורים,1,2,1,,73.62709553,211.423712,31.25279547,34.78166322
2,0,מגורים,1,2,1,,83.73951582,266.409736,31.25298919,34.78215425
4,0,מגורים,1,16,1,,86.41162019,330.0123045,31.25050127,34.78276966
4,0,מגורים,3,24,1,,218.3212532,626.20524,31.25236848,34.78294977
9,0,מגורים,1,72,1,,150.3721033,625.4120568,31.25301877,34.78345801
1,0,מגורים,8,32,1,,105.0655168,415.685648,31.25290421,34.7782229
1,0,מגורים,14,52,1,,117.4253786,542.683728,31.252796,34.77751363
1,0,מגורים,14,54,1,,116.9500649,542.430288,31.25234784,34.77760246
1,0,מגורים,14,54,1,,117.1269579,549.551384,31.25266144,34.77705489
0,0,תחבורה,1,0,1,,12.2572299,7.418256,31.25065242,34.7757665
1,0,מגורים,8,30,1,,92.28880569,372.8522093,31.24985055,34.77582576
1,0,מגורים,2,1,1,,40.28703166,87.005304,31.25270717,34.77357824
1,0,מגורים,2,1,1,,39.88977363,77.076568,31.25303458,34.77397051
1,0,מגורים,2,1,1,,52.35519844,150.262368,31.2526555,34.77397059
1,0,מגורים,2,1,1,,52.91643493,150.873248,31.25256915,34.77408417
1,0,מגורים,2,1,1,,52.15824144,148.2254,31.25248222,34.77419607
1,0,מגורים,2,1,1,,55.21191733,167.017853,31.25250739,34.77381774
1,0,מגורים,2,1,1,,52.27991978,147.53328,31.25241726,34.77392449
1,0,מגורים,4,8,1,,46.0621232,117.8180993,31.25317906,34.7722743
1,0,מגורים,4,8,1,,46.11275245,116.3623775,31.25280716,34.77276215
1,0,מגורים,4,8,1,,45.80612696,115.3872834,31.25274228,34.77284727
1,0,מגורים,4,8,1,,46.03534933,116.2792623,31.2526777,34.77293217
1,0,מגורים,4,8,1,,45.73787196,115.2038699,31.2526126,34.77301744
1,0,מגורים,4,8,1,,46.09763516,116.5931789,31.25254746,34.77310276
1,0,מגורים,4,8,1,,47.53024049,135.2054455,31.25239812,34.77244791
1,0,מגורים,4,8,1,,47.51194619,135.2650798,31.25248521,34.77253747
1,0,מגורים,4,8,1,,48.48886702,139.1886107,31.25257376,34.77262835
1,0,מגורים,4,8,1,,48.20295134,139.4942171,31.25223235,34.77266813
1,0,מגורים,4,8,1,,48.27730648,139.4094146,31.25232039,34.77275987
1,0,מגורים,4,8,1,,47.4185303,135.1885923,31.25240792,34.7728496
1,0,מגורים,4,8,1,,57.07361541,158.9169645,31.25189863,34.77393896
1,0,מגורים,4,8,1,,56.9444925,157.3960816,31.25177955,34.77381557
1,0,מגורים,4,8,1,,56.39749539,159.2463458,31.25166074,34.77369273
1,0,מגורים,4,8,1,,53.7314485,174.8359021,31.25207257,34.77224534
1,0,מגורים,4,8,1,,50.30301541,155.8384186,31.25198324,34.77236286
1,0,מגורים,4,8,1,,52.99947482,170.6948264,31.25189487,34.77247896
1,0,מגורים,4,8,1,,51.95384906,164.8746929,31.25180399,34.77259842
1,0,מגורים,4,8,1,,46.12831548,116.4626661,31.25217973,34.77358447
1,0,מגורים,4,8,1,,43.33181535,114.1406637,31.2523754,34.77332559
1,0,מגורים,4,8,1,,47.79917117,123.8675397,31.25231059,34.77341079
1,0,מגורים,4,8,1,,46.30150363,116.4372086,31.25224457,34.77349894
1,0,מגורים,4,8,1,,46.09467446,117.7124499,31.25211463,34.77367021
1,0,מגורים,2,1,1,,52.90882353,148.42224,31.25232929,34.77403582
1,0,מגורים,8,30,1,,93.28466341,365.602528,31.25238609,34.77107856
1,0,מגורים,8,30,1,,93.44217087,367.723744,31.2527018,34.77119777
1,0,מגורים,8,30,1,,93.39408914,370.103968,31.25296047,34.7713906
1,0,מגורים,4,8,1,,51.51068601,162.1833541,31.25145955,34.77366672
1,0,מגורים,4,8,1,,49.94523882,153.4928567,31.2513731,34.77377964
1,0,מגורים,4,8,1,,54.44894783,177.9366523,31.2512823,34.77389887
0,0,תחבורה,1,0,1,,8.654105744,4.519012,31.25095136,34.77360181
1,0,מגורים,2,1,1,,57.3491903,182.3623742,31.25566598,34.77938954
1,0,מגורים,1,1,1,,57.22699002,161.4290198,31.25478602,34.77800641
1,0,מגורים,1,1,1,,77.15299825,224.1737604,31.2548268,34.77858107
2,0,מגורים,2,2,1,,87.77665201,261.7788426,31.25407819,34.78012937
2,0,מגורים,1,2,1,,86.44858606,224.1164375,31.2542434,34.78082237
1,0,מגורים,2,1,1,,64.84895595,175.2171215,31.25411543,34.78102393
1,0,מגורים,1,1,1,,55.94491863,120.0753612,31.25402292,34.78111651
2,0,מגורים,1,2,1,,78.17163304,342.2645785,31.25427312,34.78188374
5,0,מגורים,1,5,1,,128.9776246,669.3837367,31.25465845,34.78003782
2,0,מגורים,1,2,1,,94.09336161,249.6048472,31.25387972,34.78006513
2,0,מגורים,1,2,1,,82.46469214,268.5579813,31.25366809,34.77998522
2,1,מסחרי,1,0,1,,53.15679331,135.36368,31.25438557,34.78024697
2,0,מגורים,1,2,1,,68.17727076,199.7282305,31.25338803,34.78033538
2,0,מגורים,1,2,1,,61.4226249,171.668248,31.25440165,34.78061412
1,0,מגורים,2,1,1,,84.97542484,342.4609927,31.25514449,34.78019519
1,0,מגורים,2,1,1,,59.70864529,189.2224989,31.25525725,34.78003128
2,0,מגורים,2,2,1,,67.0692123,176.7967646,31.2545456,34.78042131
2,0,מגורים,1,2,1,,98.20713365,309.7490958,31.25493094,34.78050548
2,0,מגורים,1,2,1,,68.12268282,235.4634765,31.25478189,34.78068849
1,0,מגורים,8,122,1,עמיגור בית גיל הזהב,239.9045191,968.0743558,31.25554908,34.78022224
2,0,מגורים,1,2,1,,72.26386292,307.4088946,31.25365275,34.78156226
1,0,מגורים,1,1,1,,30.88265217,58.48621357,31.25442944,34.78114054
1,0,מגורים,2,1,1,,65.30388202,164.8807267,31.25391381,34.78122168
1,0,מגורים,1,1,1,,39.94631585,81.03575003,31.25386037,34.78130984
2,0,מגורים,1,2,1,,64.05861646,201.570968,31.25412679,34.78165719
2,0,מגורים,1,2,1,,88.84617345,248.5798665,31.25482957,34.78114181
2,0,מגורים,1,2,1,,80.24104082,288.642245,31.25376319,34.78199275
2,0,מגורים,2,2,1,,26.09932178,42.49671961,31.25349242,34.78174678
2,0,מגורים,2,2,1,,52.65856024,158.576296,31.25341839,34.78178239
2,0,מגורים,1,2,1,,55.6490264,138.85196,31.25390083,34.7818058
1,0,מגורים,2,1,1,,44.5616894,107.9332788,31.25406296,34.78208347
1,0,מגורים,16,195,1,גני יעלים דיור מוגן,121.6384528,652.7771019,31.25065747,34.7813185
1,0,מגורים,2,1,1,,45.76294561,117.0006013,31.25450086,34.78108989
1,1,מגורים,1,1,1,,62.17389447,198.6619212,31.25412741,34.78200358
1,1,בית כנסת,2,0,1,,109.9983035,632.4739404,31.254315,34.77415309
2,0,מגורים,2,2,1,,56.56378979,176.260576,31.25426039,34.77365558
2,0,מגורים,2,2,1,,55.67339854,171.575584,31.25417375,34.77376914
2,0,מגורים,2,2,1,,55.76959617,172.567232,31.25434787,34.77354254
1,0,מגורים,2,1,1,,42.35663873,99.91211497,31.25387856,34.77416097
1,0,מגורים,2,1,1,,40.3668107,97.0112011,31.25382749,34.77422927
2,0,מגורים,2,2,1,,56.3967848,169.641472,31.25400007,34.77399217
1,0,מגורים,2,1,1,,41.23948076,85.23953966,31.25354781,34.77389826
1,0,מגורים,2,1,1,,57.98596532,154.39852,31.25365879,34.77350301
1,0,מגורים,2,1,1,,58.15604816,153.547824,31.25375637,34.77360337
2,0,מגורים,2,2,1,,56.29031394,173.239616,31.25408768,34.77388161
1,0,מגורים,2,1,1,,53.46054027,152.47232,31.25399745,34.77350888
1,0,מגורים,2,1,1,,58.08666759,152.453368,31.25404727,34.77321756
1,0,מגורים,2,1,1,,64.58684105,190.1324366,31.25415669,34.77333103
1,0,מגורים,2,1,1,,47.20078454,106.194752,31.2537689,34.77293368
1,0,מגורים,2,1,1,,57.8973078,153.347832,31.25394942,34.7731173
1,0,מגורים,2,1,1,,53.7984174,153.002624,31.25365015,34.77315635
1,0,מגורים,2,1,1,,57.49229641,155.011888,31.25356205,34.77340203
1,0,מגורים,2,1,1,,47.15303649,104.73164,31.25348016,34.77331687
1,0,מגורים,4,16,1,,89.67622901,338.609088,31.25731687,34.77628579
1,0,מגורים,4,16,1,,89.62272086,335.068928,31.25801233,34.77576375
1,0,מגורים,4,16,1,מרכז קהילתי יוצאי קווקז,90.77266444,336.877696,31.25766962,34.77541872
1,0,מגורים,4,8,1,,46.86718198,125.5194015,31.26440944,34.80074708
1,0,מגורים,4,8,1,,45.57748161,120.1867416,31.2644069,34.80059148
1,0,מגורים,4,8,1,,45.57836042,120.193113,31.26440449,34.80043927
1,0,מגורים,4,8,1,,45.57923922,120.1994843,31.26440208,34.80028705
1,0,מגורים,4,8,1,,45.53781305,120.0300478,31.26439965,34.80013495
1,0,מגורים,4,8,1,,45.43933418,119.0685254,31.26478598,34.80048522
1,0,מגורים,4,8,1,,45.50428814,119.9783397,31.26502069,34.80047825
1,0,מגורים,1,1,1,,47.53359244,113.1727129,31.2670234,34.80068259
1,0,מגורים,1,1,1,,59.16437922,116.3790112,31.26702095,34.80059953
1,0,מגורים,1,1,1,,92.13324014,191.9984683,31.26768636,34.79345401
6,0,מגורים,1,6,1,,173.2047365,703.0504765,31.26774941,34.79187626
4,0,מגורים,1,4,1,,115.2332344,345.1314665,31.26776597,34.7916369
1,0,מגורים,4,8,1,,54.21887831,172.3281186,31.27133772,34.79829742
1,0,מגורים,4,8,1,,62.83144082,210.4227552,31.27118151,34.79830043
1,0,מגורים,1,1,1,,40.071972,84.02124214,31.26852066,34.80048138
1,0,מגורים,1,1,1,,45.31279832,78.42257891,31.26850242,34.80054516
1,0,מגורים,4,8,1,,42.69961173,109.4370997,31.271237,34.79954143
1,0,מגורים,4,8,1,,41.02046986,102.2528078,31.27134858,34.79953619
1,0,מגורים,4,8,1,,48.97545922,136.2806015,31.27110752,34.79954748
1,0,מגורים,4,8,1,,48.04023362,132.2805665,31.27096603,34.79955398
1,0,מגורים,3,6,1,,40.75532481,101.487736,31.27135984,34.79573342
1,0,מגורים,3,6,1,,40.5686767,100.3958445,31.27140061,34.79609902
1,0,מגורים,3,6,1,,42.48637367,108.8834388,31.27141467,34.79622632
1,0,מגורים,4,8,1,,40.92447814,102.4797798,31.2713191,34.79536783
1,0,מגורים,3,6,1,,40.87975688,102.2156636,31.27133265,34.79548968
1,0,מגורים,3,6,1,,40.81754084,101.8516998,31.27134624,34.79561155
1,0,מגורים,3,6,1,,40.69310877,101.1237721,31.27137343,34.79585528
1,0,מגורים,3,6,1,,40.63089274,100.7598083,31.27138702,34.79597715
4,0,מגורים,1,4,1,,100.6575703,324.0400061,31.26858794,34.79543471
4,0,מגורים,1,4,1,,135.0265947,429.14035,31.26877997,34.79553266
3,0,מגורים,3,18,1,,151.6863094,446.530307,31.26974995,34.79551801
1,0,מגורים,1,1,1,,68.65856354,124.5383245,31.27133039,34.78490481
1,0,מגורים,1,1,1,,48.33990323,90.32307932,31.27083208,34.78664869
1,0,מגורים,3,6,1,,41.48354446,107.3945691,31.26964273,34.78742885
1,0,מגורים,3,6,1,,44.86095867,124.230979,31.26973767,34.78737729
1,0,מגורים,3,6,1,,44.76904133,123.772771,31.26983933,34.78732208
1,0,מגורים,3,6,1,,45.97149882,129.3745719,31.26930642,34.78688662
1,0,מגורים,3,6,1,,43.03163318,114.4312306,31.26940921,34.78683232
1,0,מגורים,3,6,1,,43.74897209,117.2649176,31.26950909,34.78677918
1,0,מגורים,3,6,1,,43.0713,113.4067557,31.26961101,34.78672531
1,0,מגורים,4,16,1,,83.54345194,279.1179947,31.27131979,34.78728349
1,0,מגורים,3,6,1,,48.14645554,140.6091809,31.26954107,34.78748406
3,3,מסחרי,1,0,1,,75.06368569,250.8764035,31.26945319,34.78935091
1,0,מגורים,3,6,1,,42.41507472,110.5362793,31.26989598,34.78871765
1,0,מגורים,3,6,1,,42.44809474,110.6885685,31.26980192,34.78877981
1,0,מגורים,3,6,1,,42.44809474,110.6885685,31.2697078,34.78884201
1,0,מגורים,3,6,1,,42.41565287,110.5389457,31.26961374,34.78890417
1,0,מגורים,1,1,1,,48.49205049,120.4150656,31.27013853,34.78497932
1,0,מגורים,1,1,1,,54.16834807,120.4771255,31.27048815,34.78500642
1,0,מגורים,1,1,1,,48.97559724,100.7742157,31.27011872,34.78488843
1,0,מגורים,1,1,1,,61.46090569,134.6955966,31.2699001,34.78493639
1,0,מגורים,1,1,1,,56.87846797,125.8322624,31.27132031,34.78499341
1,0,מגורים,1,1,1,,48.95661686,113.2332485,31.27055454,34.78705274
1,0,מגורים,1,1,1,,58.50293115,143.290964,31.27052097,34.78695372
1,0,מגורים,1,1,1,,51.12941539,110.4257049,31.27052628,34.78683757
1,0,מגורים,1,1,1,,74.71821828,212.9936829,31.27045861,34.78675226
1,0,מגורים,1,1,1,,58.53878344,144.1915214,31.27058105,34.78714955
1,0,מגורים,1,1,1,,55.69754031,139.4487194,31.27061749,34.7872546
1,0,מגורים,1,1,1,,56.35764506,110.3449827,31.27081096,34.78655882
1,0,מגורים,1,1,1,,59.52235612,162.6009688,31.27018122,34.78531152
1,0,מגורים,1,1,1,,61.18144734,147.0795372,31.27018899,34.78542115
1,0,מגורים,1,1,1,,55.45878827,102.0495946,31.2707867,34.7863938
1,0,מגורים,1,1,1,,50.0657593,81.91395535,31.27075196,34.78631488
1,0,מגורים,1,1,1,,45.14514408,86.99115696,31.26991293,34.78502649
1,0,מגורים,1,1,1,,52.76081942,103.4195991,31.27016299,34.78518392
1,0,מגורים,1,1,1,,60.24138865,145.2390992,31.27013821,34.78509197
1,0,מגורים,2,1,1,,33.76123109,68.27846319,31.27071943,34.78758512
1,0,מגורים,3,12,1,,77.00254024,294.525375,31.26911637,34.78755832
1,0,מגורים,1,1,1,,32.13882907,61.24212323,31.27092425,34.78753877
1,0,מגורים,4,16,1,,83.74085521,276.4441322,31.26880593,34.78489851
1,0,מגורים,4,8,1,,41.47139955,107.3863992,31.27018288,34.78736243
1,0,מגורים,4,8,1,,43.99368306,120.0441745,31.27014156,34.78725367
1,0,מגורים,4,8,1,,43.09864253,115.5459647,31.27009875,34.78714097
1,0,מגורים,4,8,1,,47.35940284,136.9090303,31.27005285,34.78702015
1,0,מגורים,4,8,1,,49.13507421,145.7937436,31.27000143,34.78688479
1,0,מגורים,4,8,1,,101.0020438,403.1621005,31.26986323,34.78652027
1,0,מגורים,4,8,1,,42.45904044,112.1902248,31.26941144,34.78619088
1,0,מגורים,4,8,1,,42.90411603,114.3990265,31.26931755,34.7862401
1,1,מגורים - חזית ציבורי/ מסחר,4,12,1,,77.52165717,299.019312,31.26857962,34.78743707
1,0,מגורים,4,8,1,,42.42477783,112.0907797,31.26976792,34.78627217
1,0,מגורים,4,8,1,,41.157514,105.7801606,31.26972774,34.78616755
1,0,מגורים,4,8,1,,44.3300734,121.6554352,31.26968586,34.78605849
1,0,מגורים,4,8,1,,43.61106147,117.8939564,31.26922118,34.78629044
1,0,מגורים,4,8,1,,45.57895574,127.6307698,31.26911926,34.78634368
1,0,מגורים,4,8,1,,44.69601493,123.2401636,31.26901506,34.78639811
1,0,מגורים,4,8,1,,48.19742362,140.5433869,31.26890544,34.78645545
1,0,מגורים,3,12,1,,83.70655502,279.0349583,31.26896585,34.78716626
1,0,מגורים,3,12,1,,83.77691195,279.7713057,31.2691272,34.78728542
1,0,מגורים,3,6,1,,45.71888271,128.7516194,31.26972617,34.7870324
1,0,מגורים,3,12,1,,83.81674353,274.8825347,31.26950335,34.78550593
1,0,מגורים,3,12,1,,84.1800588,278.2404949,31.26953471,34.78528571
1,0,מגורים,3,12,1,,83.73820207,278.2270544,31.26937332,34.78516625
1,0,מגורים,3,12,1,,84.05800101,277.1270171,31.26921566,34.7857099
1,0,מגורים,3,12,1,,82.88588381,275.9219589,31.26902664,34.78567407
1,0,מגורים,3,12,1,,83.09130491,275.1673718,31.26868824,34.78614808
1,1,מגורים - חזית ציבורי/ מסחר,4,12,1,,86.66752252,287.6457739,31.2686536,34.78636889
1,0,מגורים,3,12,1,,83.88047217,278.2167345,31.26881411,34.78676995
1,0,מגורים,3,12,1,,83.49534844,278.1999215,31.26897547,34.7868893
1,0,מגורים,3,6,1,,46.70408496,133.5963122,31.26942396,34.78718925
1,0,מגורים,3,6,1,,43.19713567,116.0401343,31.26952646,34.78713599
1,0,מגורים,3,6,1,,44.20919868,121.1406721,31.26962375,34.78708547
1,1,מגורים - חזית ציבורי/ מסחר,4,12,1,,83.27535934,273.6909383,31.2686843,34.78585329
1,0,מגורים,3,12,1,,83.39344255,276.0063817,31.26878693,34.78566496
1,0,מגורים,4,8,1,,44.62591357,123.2327767,31.27022471,34.78747269
1,0,מגורים,1,1,1,,33.35878387,67.04235677,31.2708976,34.78747808
1,0,מגורים,3,6,1,,44.72332982,120.707954,31.27024413,34.78903607
1,0,מגורים,3,6,1,,41.29831469,105.1383363,31.2701826,34.78892743
1,0,מגורים,3,6,1,,41.13035646,104.3940864,31.27012561,34.78882672
1,0,מגורים,3,6,1,,42.60918503,111.1704973,31.27006706,34.78872321
1,0,מגורים,3,6,1,,45.07777007,122.7991402,31.26997897,34.78853718
1,0,מגורים,3,6,1,,39.78696623,98.42253484,31.26993125,34.7884242
1,0,מגורים,3,6,1,,42.2707081,109.9022515,31.26988628,34.78831794
1,0,מגורים,3,6,1,,43.57405141,115.9456473,31.26983754,34.78820283
1,0,מגורים,3,12,1,,84.13917902,280.7078891,31.26927925,34.78768194
1,0,מגורים,3,6,1,,46.12862706,130.6727809,31.26965099,34.7877928
1,0,מגורים,3,6,1,,43.91195464,119.6477184,31.26975388,34.78773964
1,0,מגורים,3,6,1,,43.66744992,118.4783876,31.26985142,34.78768926
1,0,מגורים,3,6,1,,46.49715221,132.8445532,31.26995396,34.78763617
1,0,מגורים,2,1,1,,33.05040914,65.09611858,31.27133247,34.78895094
1,0,מגורים,2,1,1,,33.51131144,67.38369444,31.27128701,34.78890622
1,0,מגורים,2,1,1,,33.20505375,66.1273935,31.27125456,34.7885228
1,0,מגורים,2,1,1,,33.06013491,65.39082608,31.27078975,34.78867459
1,0,מגורים,2,1,1,,33.5682942,67.38027192,31.27082799,34.78862143
1,0,מגורים,1,1,1,,47.08328006,129.778688,31.27121287,34.78914867
1,0,מגורים,2,1,1,,33.32774694,65.89185851,31.27115417,34.7887678
1,0,מגורים,2,1,1,,33.816187,68.82867549,31.27110846,34.78872266
1,0,מגורים,1,1,1,,56.17471032,124.8309795,31.26822157,34.78889388
1,0,מגורים,1,1,1,,60.25211262,175.5640879,31.26829202,34.78903582
1,0,מגורים,1,1,1,,54.70375966,168.9287595,31.27109308,34.78902031
1,0,מגורים,1,1,1,,58.40796303,144.2610927,31.26814312,34.78893491
1,0,מגורים,1,1,1,,50.47071252,153.1785231,31.26819762,34.78907594
1,0,מגורים,1,1,1,,54.90019764,174.6601353,31.2681105,34.78912565
1,0,מגורים,2,1,1,,33.14515887,65.33236881,31.27074741,34.78764622
1,0,מגורים,1,1,1,,51.23090798,156.2007626,31.26796717,34.78902603
1,0,מגורים,1,1,1,,42.07369417,83.60261409,31.26804098,34.78916028
1,0,מגורים,4,16,1,,83.29318409,251.22056,31.26957425,34.78962575
1,0,מגורים,4,8,1,,48.22241726,139.8085133,31.26910511,34.78935727
1,0,מגורים,4,8,1,,48.12420706,139.543331,31.26917637,34.78948317
1,0,מגורים,4,8,1,,48.22619851,140.2492444,31.26924739,34.78960868
1,0,מגורים,4,8,1,,45.75017422,128.2622312,31.26931528,34.78972856
1,0,מגורים,4,16,1,,83.84615489,250.643,31.26928695,34.78910177
1,0,מגורים,3,6,1,,42.97252036,112.5096379,31.26986952,34.78936741
1,0,מגורים,3,6,1,,41.52484871,105.9286363,31.2699604,34.78929721
1,0,מגורים,3,6,1,,40.95432259,103.3197456,31.27004762,34.78922989
1,0,מגורים,3,6,1,,43.70299009,115.6357402,31.27013897,34.78915924
1,0,מגורים,4,8,1,,47.48978654,136.1506518,31.26883404,34.78874747
1,0,מגורים,4,8,1,,46.02534215,128.879984,31.26888898,34.78887658
1,0,מגורים,4,8,1,,47.35323785,135.04878,31.26894392,34.78900587
1,0,מגורים,4,8,1,,47.44760056,135.2603442,31.26900047,34.78913901
1,0,מגורים,1,1,1,,44.10555786,83.94120182,31.27132983,34.78680795
1,0,מגורים,1,1,1,,41.22381213,90.59351649,31.27049348,34.78491043
1,0,מגורים,1,1,1,,86.59294523,229.6014081,31.27132794,34.78461785
1,0,מגורים,1,1,1,,48.81090749,91.09882395,31.26929508,34.78461845
1,0,מגורים,1,1,1,,53.04974379,107.9967012,31.27132045,34.78476201
1,0,מגורים,1,1,1,,57.87942181,131.4657239,31.2692725,34.78485263
1,0,מגורים,1,1,1,,43.94110064,85.92390521,31.27130838,34.78448302
1,0,מגורים,1,1,1,,65.71845758,133.0618903,31.26985989,34.78472998
1,0,מגורים,1,1,1,,65.95840128,180.3983436,31.26988683,34.78482833
1,0,מגורים,1,1,1,,46.03614997,88.67028958,31.26929093,34.78453181
1,0,מגורים,1,1,1,,57.34240359,121.060956,31.26940478,34.78429686
1,0,מגורים,1,1,1,,47.77217994,91.58586116,31.26940634,34.7843892
1,0,מגורים,1,1,1,,55.49590099,145.8654894,31.26969892,34.78404626
1,0,מגורים,1,1,1,,66.74123565,138.59583,31.26961326,34.7840684
1,0,מגורים,1,1,1,,63.25419218,153.0814833,31.27062492,34.78385193
1,0,מגורים,1,1,1,,56.36224359,125.4619865,31.27053784,34.78381091
1,0,מגורים,1,1,1,,53.04305244,132.5083032,31.27036158,34.78382467
1,0,מגורים,1,1,1,,38.40362919,65.44006942,31.27041644,34.78428481
1,0,מגורים,1,1,1,,44.69525362,72.38889837,31.27042561,34.78435697
1,0,מגורים,1,1,1,,53.42126778,114.4666386,31.27044857,34.78446714
1,0,מגורים,1,1,1,,49.87844722,94.92715891,31.27044219,34.78455852
1,0,מגורים,1,1,1,,52.27171234,109.5449857,31.27046538,34.78466535
1,0,מגורים,1,1,1,,50.11084671,99.41071776,31.27047287,34.78476226
1,0,מגורים,1,1,1,,88.31138734,176.5015939,31.27005107,34.78443207
1,0,מגורים,1,1,1,,58.88411566,130.8940113,31.27003316,34.78430736
1,0,מגורים,1,1,1,,64.55881546,198.5083577,31.27010254,34.78455222
1,0,מגורים,1,1,1,,90.69951545,240.8395204,31.27009186,34.78472924
1,0,מגורים,1,1,1,,59.06442386,111.6824066,31.2698765,34.78396428
1,0,מגורים,1,1,1,,58.72572029,110.185818,31.27003797,34.7839167
1,0,מגורים,1,1,1,,51.01081478,110.6326569,31.26979659,34.78398451
1,0,מגורים,4,16,1,,83.59362092,277.2824918,31.26885434,34.78468337
1,0,מגורים,4,16,1,,83.75954923,281.8867473,31.26899819,34.78415001
1,0,מגורים,4,16,1,,83.79867501,281.1190447,31.26893554,34.78436029
1,0,מגורים,1,1,1,,74.84798477,206.718676,31.27164963,34.78417849
1,0,מגורים,1,1,1,,58.00243765,128.6603209,31.27163848,34.78439419
1,0,מגורים,1,1,1,,61.75132729,130.4277752,31.27172914,34.78479301
1,0,מגורים,1,1,1,,56.48016646,120.1544997,31.27168909,34.78459659
1,0,מגורים,1,1,1,,51.76961419,121.45806,31.27165469,34.78427858
1,0,מגורים,1,1,1,,46.75321311,73.97508387,31.27159913,34.78407486
1,0,מגורים,1,1,1,,50.34217896,92.52431641,31.27161735,34.78398857
1,0,מגורים,1,1,1,,61.75467208,138.7591019,31.27199287,34.78621549
1,0,מגורים,4,16,1,,83.53322431,274.9754519,31.27232542,34.78723925
1,0,מגורים,2,1,1,,32.76141133,64.43150312,31.27186793,34.78721051
1,0,מגורים,4,16,1,,83.54548507,280.4641546,31.27161083,34.78713068
1,0,מגורים,1,1,1,,51.97079151,98.39862108,31.27196044,34.7860123
1,0,מגורים,1,1,1,,45.77600533,89.70362706,31.27163397,34.78632676
1,0,מגורים,2,1,1,,33.09342338,65.4558261,31.2716908,34.78744928
1,0,מגורים,2,1,1,,33.23224876,66.11474764,31.27165247,34.78750194
1,0,מגורים,2,1,1,,33.72982046,68.1049859,31.27147618,34.78774125
1,0,מגורים,2,1,1,,33.27899106,66.32602261,31.27138003,34.78835272
1,0,מגורים,2,1,1,,33.20440909,66.21453146,31.27152677,34.78815206
1,0,מגורים,2,1,1,,33.62512585,67.4599441,31.27151492,34.78768782
1,0,מגורים,2,1,1,,33.21899407,66.07640254,31.27157193,34.78819774
1,0,מגורים,1,1,1,,65.12708932,212.6302473,31.27180722,34.78539341
1,0,מגורים,1,1,1,,56.14249265,96.0098879,31.27182658,34.78549384
1,0,מגורים,1,1,1,,52.41830858,120.1369856,31.2718704,34.78559889
1,0,מגורים,1,1,1,,55.23601617,106.5930192,31.27195191,34.78588866
1,0,מגורים,1,1,1,,85.87580064,188.8568488,31.27194503,34.78579752
1,0,מגורים,2,1,1,,33.34723144,66.57062445,31.27231783,34.78758548
1,0,מגורים,4,16,1,,84.22575028,281.7504547,31.2715087,34.78731869
1,0,מגורים,4,16,1,,83.48825111,275.7988065,31.27222804,34.78688601
1,0,מגורים,4,16,1,,83.37742228,276.9042597,31.27217623,34.78710044
1,0,מגורים,4,16,1,,92.8460919,301.445082,31.27179974,34.78514001
1,0,מגורים,2,1,1,,32.42786345,62.94179288,31.2718292,34.78726177
1,0,מגורים,1,1,1,,49.84501188,110.8517673,31.27198429,34.7860982
1,0,מגורים,1,1,1,,58.32148088,135.1669334,31.27202909,34.78631198
1,0,מגורים,2,1,1,,33.12955657,65.85565087,31.27142491,34.78839862
1,0,מגורים,2,1,1,,33.27928252,66.41066336,31.27143565,34.78870581
1,0,מגורים,2,1,1,,33.11400624,65.49200728,31.27148105,34.78875047
1,0,מגורים,2,1,1,,33.26251247,66.00700915,31.27156145,34.78853234
1,0,מגורים,2,1,1,,33.09094796,65.72556822,31.27202522,34.78801068
1,0,מגורים,2,1,1,,33.17443109,65.78227155,31.27227932,34.78763823
1,0,מגורים,2,1,1,,33.24358452,66.15860686,31.27198009,34.78796525
1,0,מגורים,2,1,1,,33.41055616,66.79475088,31.27188017,34.7882067
1,0,מגורים,2,1,1,,33.28197846,66.57059112,31.27183476,34.7881609
1,0,מגורים,2,1,1,,33.64158596,67.58599885,31.27160613,34.78857797
1,0,מגורים,2,1,1,,33.41463358,66.45214452,31.27165433,34.78798039
1,0,מגורים,2,1,1,,33.42202061,66.64599148,31.27169889,34.78802558
1,0,מגורים,2,1,1,,34.04388879,69.86190521,31.27184374,34.78782709
1,0,מגורים,2,1,1,,32.83019193,63.71347879,31.27179835,34.78778213
1,0,מגורים,2,1,1,,32.85093017,64.41187355,31.2721502,34.78783916
